match_id,set,w_games,l_games,w_tb_pt,l_tb_pt,w_tbs,l_tbs
170630,3,6,2,,,,
170630,4,6,3,,,,
170631,1,6,4,,,,
170631,2,7,6,7,4,1,
170631,3,6,7,0,7,,1
170631,4,6,4,,,,
170632,1,6,4,,,,
170632,2,7,6,8,6,1,
170632,3,4,6,,,,
170632,4,6,2,,,,
170633,1,6,2,,,,
170633,2,7,5,,,,
170633,3,1,6,,,,
170633,4,7,5,,,,
170634,1,6,2,,,,
170634,2,6,2,,,,
170634,3,6,3,,,,
170635,1,6,4,,,,
170635,2,6,4,,,,
170635,3,7,6,7,4,1,
170636,1,6,1,,,,
170636,2,6,3,,,,
170636,3,6,1,,,,
170637,1,6,7,1,7,,1
170637,2,6,2,,,,
170637,3,6,3,,,,
170637,4,6,3,,,,
170638,1,7,6,7,4,1,
170638,2,4,6,,,,
170638,3,7,5,,,,
170638,4,7,5,,,,
170639,1,7,6,7,4,1,
170639,2,6,3,,,,
170639,3,7,6,7,4,1,
170640,1,6,3,,,,
170640,2,4,6,,,,
170640,3,6,4,,,,
170640,4,6,4,,,,
170641,1,7,6,7,5,1,
170641,2,4,6,,,,
170641,3,7,6,8,6,1,
170641,4,7,6,7,5,1,
170642,1,7,6,7,0,1,
170642,2,3,6,,,,
170642,3,4,6,,,,
170642,4,6,0,,,,
170642,5,7,5,,,,
170643,1,6,3,,,,
170643,2,7,6,7,4,1,
170643,3,6,7,3,7,,1
170643,4,6,7,5,7,,1
170643,5,9,7,,,,
170644,1,6,4,,,,
170644,2,6,2,,,,
170644,3,7,5,,,,
170645,1,5,7,,,,
170645,2,6,3,,,,
170645,3,7,5,,,,
170645,4,7,6,7,5,1,
170646,1,6,2,,,,
170646,2,6,3,,,,
170646,3,6,3,,,,
170647,1,5,7,,,,
170647,2,7,6,7,3,1,
170647,3,2,6,,,,
170647,4,6,3,,,,
170647,5,6,0,,,,
170648,1,3,6,,,,
170648,2,6,2,,,,
170648,3,6,1,,,,
170648,4,4,6,,,,
170648,5,6,3,,,,
170649,1,6,3,,,,
170649,2,6,3,,,,
170649,3,6,2,,,,
170650,1,6,3,,,,
170650,2,6,3,,,,
170650,3,6,2,,,,
170651,1,6,2,,,,
170651,2,7,5,,,,
170651,3,6,4,,,,
170652,1,6,3,,,,
170652,2,6,7,4,7,,1
170652,3,6,3,,,,
170652,4,6,3,,,,
170653,1,6,7,2,7,,1
170653,2,6,3,,,,
170653,3,7,6,7,0,1,
170653,4,7,6,7,3,1,
170654,1,7,6,7,3,1,
170654,2,7,6,7,4,1,
170654,3,4,6,,,,
170654,4,7,6,7,4,1,
170655,1,6,7,4,7,,1
170655,2,7,5,,,,
170655,3,6,2,,,,
170655,4,6,3,,,,
170656,1,6,2,,,,
170656,2,4,6,,,,
170656,3,7,6,7,4,1,
170656,4,6,7,7,9,,1
170656,5,6,3,,,,
170657,1,7,6,7,4,1,
170657,2,7,5,,,,
170657,3,7,6,7,3,1,
170658,1,6,1,,,,
170658,2,6,4,,,,
170658,3,6,4,,,,
170659,1,6,4,,,,
170659,2,7,6,7,3,1,
170659,3,6,2,,,,
170660,1,3,6,,,,
170660,2,6,3,,,,
170660,3,6,7,5,7,,1
170660,4,6,2,,,,
170660,5,2,0,,,,
170661,1,6,4,,,,
170661,2,3,6,,,,
170661,3,6,3,,,,
170661,4,6,4,,,,
170662,1,6,4,,,,
170662,2,7,6,7,5,1,
170662,3,6,3,,,,
170663,1,7,6,7,1,1,
170663,2,6,3,,,,
170663,3,6,4,,,,
170664,1,6,2,,,,
170664,2,7,6,7,4,1,
170664,3,6,2,,,,
170665,1,6,1,,,,
170665,2,5,2,,,,
170666,1,6,2,,,,
170666,2,6,7,5,7,,1
170666,3,6,3,,,,
170666,4,3,6,,,,
170666,5,6,1,,,,
173460,1,6,3,,,,
173460,2,6,2,,,,
173460,3,6,2,,,,
173529,1,6,4,,,,
173529,2,6,4,,,,
173529,3,7,6,7,5,1,
173473,1,5,7,,,,
173473,2,4,2,,,,
173519,1,6,2,,,,
173519,2,6,3,,,,
173519,3,7,6,7,3,1,
173513,1,6,0,,,,
173513,2,6,2,,,,
173513,3,6,2,,,,
173531,1,6,3,,,,
173531,2,6,4,,,,
173531,3,6,4,,,,
173532,1,6,0,,,,
173532,2,7,5,,,,
173532,3,6,3,,,,
173464,1,6,1,,,,
173464,2,6,2,,,,
173464,3,6,1,,,,
173502,1,7,6,7,3,1,
173502,2,7,6,9,7,1,
173502,3,3,1,,,,
173533,1,7,6,7,4,1,
173533,2,7,6,7,3,1,
173533,3,4,6,,,,
173533,4,6,3,,,,
173534,1,4,6,,,,
173534,2,7,6,8,6,1,
173534,3,6,1,,,,
173534,4,4,0,,,,
173468,1,6,7,5,7,,1
173468,2,2,6,,,,
173468,3,6,3,,,,
173468,4,7,5,,,,
173468,5,6,4,,,,
173480,1,6,2,,,,
173480,2,6,2,,,,
173480,3,6,4,,,,
173535,1,7,6,7,2,1,
173535,2,4,6,,,,
173535,3,7,6,7,5,1,
173535,4,4,6,,,,
173535,5,6,2,,,,
173536,1,6,7,5,7,,1
173536,2,7,6,7,5,1,
173536,3,7,6,7,3,1,
173536,4,7,6,7,5,1,
173462,1,3,6,,,,
173462,2,6,7,6,8,,1
173462,3,6,0,,,,
173462,4,6,2,,,,
173462,5,3,0,,,,
173489,1,6,4,,,,
173489,2,6,1,,,,
173489,3,6,4,,,,
173537,1,3,6,,,,
173537,2,7,6,8,6,1,
173537,3,6,4,,,,
173537,4,6,7,4,7,,1
173537,5,7,6,8,6,1,
173481,1,4,6,,,,
173481,2,6,3,,,,
173481,3,6,2,,,,
173481,4,6,2,,,,
173471,1,7,6,7,2,1,
173471,2,6,4,,,,
173471,3,6,2,,,,
173518,1,6,7,5,7,,1
173518,2,6,7,5,7,,1
173518,3,6,3,,,,
173518,4,6,2,,,,
173518,5,6,4,,,,
173538,1,5,7,,,,
173538,2,7,6,8,6,1,
173538,3,6,3,,,,
173538,4,6,1,,,,
173539,1,3,6,,,,
173539,2,3,1,,,,
173506,1,6,4,,,,
173506,2,7,6,7,5,1,
173506,3,6,4,,,,
173499,1,6,1,,,,
173499,2,6,4,,,,
173499,3,6,4,,,,
173540,1,6,3,,,,
173540,2,6,4,,,,
173540,3,6,7,5,7,,1
173540,4,6,3,,,,
173541,1,6,7,5,7,,1
173541,2,6,4,,,,
173541,3,6,1,,,,
173541,4,7,6,7,5,1,
173444,1,4,6,,,,
173444,2,0,6,,,,
173444,3,6,1,,,,
173444,4,7,6,10,8,1,
173444,5,6,4,,,,
173523,1,6,1,,,,
173523,2,7,5,,,,
173523,3,6,4,,,,
173474,1,6,3,,,,
173474,2,6,1,,,,
173474,3,6,3,,,,
173530,1,7,5,,,,
173530,2,7,6,9,7,1,
173530,3,6,4,,,,
173494,1,6,4,,,,
173494,2,6,3,,,,
173494,3,5,7,,,,
173494,4,1,6,,,,
173494,5,6,3,,,,
173492,1,6,2,,,,
173492,2,6,4,,,,
173492,3,7,6,7,3,1,
173542,1,6,4,,,,
173542,2,6,4,,,,
173542,3,2,6,,,,
173542,4,6,4,,,,
173543,1,3,6,,,,
173543,2,6,3,,,,
173543,3,6,4,,,,
173543,4,6,2,,,,
173469,1,7,6,7,5,1,
173469,2,6,3,,,,
173469,3,6,3,,,,
173515,1,6,4,,,,
173515,2,6,4,,,,
173515,3,6,7,5,7,,1
173515,4,6,7,4,7,,1
173515,5,6,2,,,,
173544,1,6,3,,,,
173544,2,3,6,,,,
173544,3,7,6,7,3,1,
173544,4,6,2,,,,
173545,1,6,4,,,,
173545,2,7,6,7,5,1,
173545,3,4,6,,,,
173545,4,6,4,,,,
173497,1,3,6,,,,
173497,2,6,3,,,,
173497,3,6,4,,,,
173497,4,6,3,,,,
173504,1,6,7,3,7,,1
173504,2,6,4,,,,
173504,3,6,3,,,,
173504,4,7,6,7,4,1,
173526,1,6,1,,,,
173526,2,1,6,,,,
173526,3,2,6,,,,
173526,4,6,1,,,,
173526,5,6,4,,,,
173527,1,6,7,3,7,,1
173527,2,6,2,,,,
173527,3,6,3,,,,
173527,4,6,2,,,,
173466,1,6,4,,,,
173466,2,4,6,,,,
173466,3,7,6,8,6,1,
173466,4,6,3,,,,
173525,1,6,0,,,,
173525,2,6,4,,,,
173525,3,6,0,,,,
173546,1,6,3,,,,
173546,2,7,6,8,6,1,
173546,3,6,2,,,,
173472,1,7,5,,,,
173472,2,6,1,,,,
173472,3,7,6,10,8,1,
173487,1,6,3,,,,
173487,2,6,4,,,,
173487,3,6,4,,,,
173491,1,6,3,,,,
173491,2,5,7,,,,
173491,3,6,2,,,,
173491,4,6,1,,,,
173475,1,7,6,9,7,1,
173475,2,6,3,,,,
173475,3,6,3,,,,
173547,1,6,1,,,,
173547,2,7,6,7,0,1,
173547,3,6,3,,,,
173458,1,6,4,,,,
173458,2,4,6,,,,
173458,3,6,4,,,,
173458,4,6,3,,,,
173510,1,4,6,,,,
173510,2,6,3,,,,
173510,3,6,1,,,,
173510,4,6,4,,,,
173548,1,6,4,,,,
173548,2,7,5,,,,
173548,3,6,1,,,,
173482,1,6,4,,,,
173482,2,7,6,7,1,1,
173482,3,2,6,,,,
173482,4,6,3,,,,
173436,1,7,6,7,4,1,
173436,2,7,6,8,6,1,
173436,3,6,7,4,7,,1
173436,4,7,6,7,5,1,
173440,1,6,3,,,,
173440,2,6,0,,,,
173440,3,7,5,,,,
173549,1,7,5,,,,
173549,2,6,4,,,,
173549,3,7,5,,,,
173483,1,5,7,,,,
173483,2,1,6,,,,
173483,3,6,2,,,,
173483,4,6,3,,,,
173483,5,6,2,,,,
173465,1,6,1,,,,
173465,2,6,3,,,,
173465,3,4,6,,,,
173465,4,6,0,,,,
173522,1,6,4,,,,
173522,2,7,5,,,,
173522,3,6,4,,,,
173528,1,6,4,,,,
173528,2,7,6,7,4,1,
173528,3,4,6,,,,
173528,4,6,3,,,,
173550,1,1,6,,,,
173550,2,6,4,,,,
173550,3,6,3,,,,
173550,4,6,4,,,,
173477,1,6,4,,,,
173477,2,6,3,,,,
173477,3,7,5,,,,
173476,1,6,3,,,,
173476,2,7,5,,,,
173476,3,6,4,,,,
173520,1,6,3,,,,
173520,2,7,6,7,2,1,
173520,3,6,3,,,,
173514,1,5,7,,,,
173514,2,7,5,,,,
173514,3,6,2,,,,
173514,4,6,4,,,,
173505,1,6,3,,,,
173505,2,6,3,,,,
173505,3,6,3,,,,
173503,1,7,6,7,3,1,
173503,2,6,3,,,,
173503,3,7,6,7,5,1,
173517,1,6,2,,,,
173517,2,6,3,,,,
173517,3,7,6,9,7,1,
173459,1,7,5,,,,
173459,2,4,6,,,,
173459,3,7,6,7,4,1,
173459,4,5,7,,,,
173459,5,6,4,,,,
173495,1,6,3,,,,
173495,2,7,6,8,6,1,
173495,3,5,7,,,,
173495,4,5,7,,,,
173495,5,7,6,9,7,1,
173490,1,7,6,7,5,1,
173490,2,6,4,,,,
173490,3,5,7,,,,
173490,4,6,7,6,8,,1
173490,5,6,1,,,,
173456,1,2,6,,,,
173456,2,6,4,,,,
173456,3,4,6,,,,
173456,4,7,6,10,8,1,
173456,5,6,4,,,,
173451,1,6,2,,,,
173451,2,1,6,,,,
173451,3,6,2,,,,
173451,4,6,4,,,,
173507,1,6,7,4,7,,1
173507,2,7,6,8,6,1,
173507,3,7,6,13,11,1,
173507,4,7,6,7,5,1,
173500,1,6,4,,,,
173500,2,6,3,,,,
173500,3,6,4,,,,
173551,1,6,4,,,,
173551,2,7,6,10,8,1,
173551,3,7,6,7,2,1,
173524,1,7,6,10,8,1,
173524,2,7,6,10,8,1,
173524,3,5,7,,,,
173524,4,6,4,,,,
173434,1,7,5,,,,
173434,2,6,4,,,,
173434,3,2,0,,,,
173493,1,7,5,,,,
173493,2,6,7,9,11,,1
173493,3,6,4,,,,
173493,4,6,4,,,,
173521,1,6,1,,,,
173521,2,7,6,7,2,1,
173521,3,6,3,,,,
173516,1,6,3,,,,
173516,2,6,1,,,,
173516,3,3,6,,,,
173516,4,6,7,6,8,,1
173516,5,6,4,,,,
173498,1,6,3,,,,
173498,2,6,3,,,,
173498,3,6,3,,,,
173463,1,6,3,,,,
173463,2,2,6,,,,
173463,3,6,2,,,,
173463,4,7,5,,,,
173467,1,3,6,,,,
173467,2,6,3,,,,
173467,3,3,6,,,,
173467,4,6,4,,,,
173467,5,6,3,,,,
173457,1,6,3,,,,
173457,2,6,7,8,10,,1
173457,3,7,6,8,6,1,
173457,4,7,6,7,5,1,
173461,1,7,6,7,5,1,
173461,2,7,6,7,3,1,
173461,3,6,3,,,,
173432,1,4,6,,,,
173432,2,6,4,,,,
173432,3,6,4,,,,
173432,4,7,5,,,,
173552,1,6,3,,,,
173552,2,6,4,,,,
173552,3,6,4,,,,
173511,1,6,3,,,,
173511,2,6,7,5,7,,1
173511,3,6,3,,,,
173511,4,7,5,,,,
173553,1,6,7,15,17,,1
173553,2,6,2,,,,
173553,3,6,4,,,,
173553,4,3,6,,,,
173553,5,7,6,7,5,1,
173554,1,6,1,,,,
173554,2,6,3,,,,
173554,3,6,3,,,,
173509,1,6,4,,,,
173509,2,7,5,,,,
173509,3,3,6,,,,
173509,4,6,7,6,8,,1
173509,5,6,4,,,,
173470,1,6,4,,,,
173470,2,6,2,,,,
173470,3,6,7,7,9,,1
173470,4,4,6,,,,
173470,5,6,3,,,,
173484,1,6,3,,,,
173484,2,6,2,,,,
173484,3,6,2,,,,
173452,1,6,3,,,,
173452,2,6,4,,,,
173452,3,4,6,,,,
173452,4,6,0,,,,
173448,1,6,2,,,,
173448,2,7,6,7,3,1,
173448,3,6,3,,,,
173439,1,6,2,,,,
173439,2,6,4,,,,
173439,3,2,6,,,,
173439,4,6,4,,,,
173496,1,7,6,8,6,1,
173496,2,6,1,,,,
173496,3,6,2,,,,
173478,1,6,3,,,,
173478,2,6,3,,,,
173478,3,6,2,,,,
173508,1,6,4,,,,
173508,2,6,4,,,,
173508,3,7,6,8,6,1,
173501,1,2,6,,,,
173501,2,6,3,,,,
173501,3,6,4,,,,
173501,4,6,3,,,,
173479,1,7,6,7,3,1,
173479,2,6,3,,,,
173479,3,6,7,10,12,,1
173479,4,4,6,,,,
173479,5,6,3,,,,
173453,1,4,6,,,,
173453,2,3,6,,,,
173453,3,6,1,,,,
173453,4,7,6,10,8,1,
173453,5,6,3,,,,
173437,1,6,4,,,,
173437,2,7,5,,,,
173437,3,6,4,,,,
173446,1,6,3,,,,
173446,2,3,6,,,,
173446,3,7,6,9,7,1,
173446,4,6,4,,,,
173488,1,6,2,,,,
173488,2,7,5,,,,
173488,3,6,2,,,,
173555,1,6,7,3,7,,1
173555,2,6,3,,,,
173555,3,4,6,,,,
173555,4,6,4,,,,
173555,5,6,3,,,,
173512,1,7,6,7,5,1,
173512,2,6,4,,,,
173512,3,6,4,,,,
173445,1,5,7,,,,
173445,2,6,3,,,,
173445,3,7,5,,,,
173445,4,6,4,,,,
173454,1,6,1,,,,
173454,2,6,2,,,,
173454,3,6,4,,,,
173442,1,6,4,,,,
173442,2,6,7,5,7,,1
173442,3,6,2,,,,
173442,4,6,3,,,,
173450,1,6,7,8,10,,1
173450,2,4,6,,,,
173450,3,7,6,7,4,1,
173450,4,6,4,,,,
173450,5,7,6,10,8,1,
173431,1,6,1,,,,
173431,2,6,1,,,,
173431,3,7,6,7,5,1,
173438,1,6,7,4,7,,1
173438,2,6,4,,,,
173438,3,7,5,,,,
173438,4,7,6,7,2,1,
173433,1,6,7,6,8,,1
173433,2,6,3,,,,
173433,3,6,2,,,,
173433,4,4,6,,,,
173433,5,6,4,,,,
173430,1,6,7,11,13,,1
173430,2,7,6,7,3,1,
173430,3,7,5,,,,
173430,4,7,6,7,5,1,
173447,1,7,5,,,,
173447,2,7,6,8,6,1,
173447,3,6,7,1,7,,1
173447,4,7,5,,,,
173485,1,6,0,,,,
173485,2,6,1,,,,
173485,3,7,6,7,4,1,
173435,1,6,1,,,,
173435,2,4,1,,,,
173443,1,7,6,7,4,1,
173443,2,6,3,,,,
173443,3,6,7,2,7,,1
173443,4,6,4,,,,
173449,1,7,5,,,,
173449,2,4,6,,,,
173449,3,6,4,,,,
173449,4,7,6,7,2,1,
173486,1,6,3,,,,
173486,2,6,4,,,,
173486,3,6,2,,,,
173455,1,6,0,,,,
173455,2,6,2,,,,
173455,3,6,2,,,,
173441,1,6,2,,,,
173441,2,6,4,,,,
173441,3,6,0,,,,
173429,1,6,3,,,,
173429,2,6,2,,,,
173429,3,6,3,,,,
176238,1,6,2,,,,
176238,2,6,3,,,,
176238,3,6,0,,,,
176239,1,6,3,,,,
176239,2,6,4,,,,
176239,3,7,6,7,3,1,
176240,1,7,6,7,1,1,
176240,2,6,3,,,,
176240,3,4,6,,,,
176240,4,6,0,,,,
176241,1,6,4,,,,
176241,2,3,6,,,,
176241,3,6,1,,,,
176241,4,7,6,7,2,1,
176242,1,6,2,,,,
176242,2,7,6,7,3,1,
176242,3,7,6,7,1,1,
176243,1,6,1,,,,
176243,2,6,3,,,,
176243,3,6,3,,,,
176244,1,6,4,,,,
176244,2,6,1,,,,
176244,3,6,2,,,,
176245,1,4,6,,,,
176245,2,6,4,,,,
176245,3,7,6,7,4,1,
176245,4,6,3,,,,
176246,1,6,1,,,,
176246,2,6,4,,,,
176246,3,6,2,,,,
176247,1,7,6,7,4,1,
176247,2,6,4,,,,
176247,3,7,5,,,,
176248,1,6,4,,,,
176248,2,6,7,5,7,,1
176248,3,6,7,5,7,,1
176248,4,6,2,,,,
176248,5,6,4,,,,
176249,1,7,5,,,,
176249,2,4,6,,,,
176249,3,7,6,7,4,1,
176249,4,6,4,,,,
176250,1,6,3,,,,
176250,2,6,3,,,,
176250,3,6,3,,,,
176251,1,6,4,,,,
176251,2,2,6,,,,
176251,3,4,6,,,,
176251,4,6,4,,,,
176251,5,7,6,10,8,1,
176252,1,7,6,7,1,1,
176252,2,1,6,,,,
176252,3,6,7,5,7,,1
176252,4,6,1,,,,
176252,5,6,4,,,,
176253,1,6,3,,,,
176253,2,7,5,,,,
176253,3,6,2,,,,
176254,1,6,3,,,,
176254,2,4,6,,,,
176254,3,6,4,,,,
176254,4,6,2,,,,
176255,1,6,3,,,,
176255,2,6,4,,,,
176255,3,7,5,,,,
176256,1,7,5,,,,
176256,2,5,7,,,,
176256,3,6,0,,,,
176256,4,6,3,,,,
176257,1,6,7,5,7,,1
176257,2,6,2,,,,
176257,3,6,1,,,,
176257,4,0,0,,,,
176258,1,6,7,5,7,,1
176258,2,7,6,7,4,1,
176258,3,7,6,9,7,1,
176258,4,7,6,7,5,1,
176259,1,4,6,,,,
176259,2,6,3,,,,
176259,3,6,4,,,,
176259,4,6,7,6,8,,1
176259,5,6,4,,,,
176260,1,6,4,,,,
176260,2,6,4,,,,
176260,3,7,6,7,3,1,
176261,1,7,5,,,,
176261,2,6,7,4,7,,1
176261,3,6,4,,,,
176261,4,6,4,,,,
176262,1,6,4,,,,
176262,2,6,3,,,,
176262,3,6,1,,,,
176263,1,7,5,,,,
176263,2,3,6,,,,
176263,3,3,6,,,,
176263,4,7,5,,,,
176263,5,6,4,,,,
176264,1,6,2,,,,
176264,2,6,0,,,,
176264,3,6,3,,,,
176265,1,6,3,,,,
176265,2,0,6,,,,
176265,3,6,4,,,,
176265,4,7,6,7,5,1,
176266,1,6,7,5,7,,1
176266,2,6,4,,,,
176266,3,7,5,,,,
176266,4,3,6,,,,
176266,5,6,3,,,,
176267,1,7,5,,,,
176267,2,6,2,,,,
176267,3,6,1,,,,
176268,1,6,3,,,,
176268,2,7,6,8,6,1,
176268,3,1,6,,,,
176268,4,4,6,,,,
176268,5,7,6,8,6,1,
176269,1,6,4,,,,
176269,2,7,6,7,4,1,
176269,3,6,3,,,,
176270,1,6,3,,,,
176270,2,6,1,,,,
176270,3,6,3,,,,
176271,1,6,1,,,,
176271,2,6,4,,,,
176271,3,7,5,,,,
176272,1,6,4,,,,
176272,2,6,2,,,,
176272,3,6,2,,,,
176273,1,6,3,,,,
176273,2,6,4,,,,
176273,3,6,4,,,,
176274,1,6,3,,,,
176274,2,7,5,,,,
176274,3,6,4,,,,
176275,1,6,7,8,10,,1
176275,2,7,6,7,1,1,
176275,3,6,4,,,,
176275,4,7,6,7,5,1,
176276,1,6,4,,,,
176276,2,6,3,,,,
176276,3,6,2,,,,
176277,1,3,6,,,,
176277,2,6,7,3,7,,1
176277,3,6,4,,,,
176277,4,6,3,,,,
176277,5,7,6,7,5,1,
176278,1,6,3,,,,
176278,2,6,7,7,9,,1
176278,3,6,1,,,,
176278,4,7,6,7,3,1,
176279,1,7,6,7,2,1,
176279,2,6,2,,,,
176279,3,6,4,,,,
176280,1,4,6,,,,
176280,2,6,4,,,,
176280,3,6,4,,,,
176280,4,6,4,,,,
176281,1,4,6,,,,
176281,2,6,2,,,,
176281,3,6,0,,,,
176281,4,6,4,,,,
176282,1,6,7,4,7,,1
176282,2,1,6,,,,
176282,3,6,2,,,,
176282,4,6,3,,,,
176282,5,6,4,,,,
176283,1,7,6,7,3,1,
176283,2,6,3,,,,
176283,3,1,6,,,,
176283,4,7,5,,,,
176284,1,7,6,9,7,1,
176284,2,7,6,7,1,1,
176284,3,3,6,,,,
176284,4,4,6,,,,
176284,5,7,5,,,,
176285,1,6,3,,,,
176285,2,6,2,,,,
176285,3,6,2,,,,
176286,1,6,0,,,,
176286,2,6,2,,,,
176286,3,6,3,,,,
176287,1,7,5,,,,
176287,2,6,1,,,,
176287,3,6,2,,,,
176288,1,6,4,,,,
176288,2,6,3,,,,
176288,3,6,4,,,,
176289,1,6,2,,,,
176289,2,6,1,,,,
176289,3,6,3,,,,
176290,1,6,4,,,,
176290,2,3,6,,,,
176290,3,6,3,,,,
176290,4,6,7,2,7,,1
176290,5,6,0,,,,
176291,1,6,3,,,,
176291,2,6,2,,,,
176291,3,6,4,,,,
176292,1,6,1,,,,
176292,2,6,4,,,,
176292,3,6,4,,,,
176293,1,6,2,,,,
176293,2,6,2,,,,
176293,3,7,5,,,,
176294,1,6,4,,,,
176294,2,6,2,,,,
176294,3,6,2,,,,
176295,1,4,6,,,,
176295,2,6,4,,,,
176295,3,2,6,,,,
176295,4,6,3,,,,
176295,5,6,2,,,,
176296,1,6,4,,,,
176296,2,6,3,,,,
176296,3,4,6,,,,
176296,4,6,7,8,10,,1
176296,5,6,4,,,,
176297,1,7,6,9,7,1,
176297,2,6,3,,,,
176297,3,7,6,7,4,1,
176298,1,3,6,,,,
176298,2,4,6,,,,
176298,3,6,1,,,,
176298,4,6,2,,,,
176298,5,6,3,,,,
176299,1,6,4,,,,
176299,2,3,6,,,,
176299,3,6,2,,,,
176299,4,7,6,7,1,1,
176300,1,6,4,,,,
176300,2,6,2,,,,
176300,3,7,5,,,,
176301,1,7,6,7,5,1,
176301,2,6,2,,,,
176301,3,2,6,,,,
176301,4,6,1,,,,
176302,1,6,3,,,,
176302,2,7,6,7,4,1,
176302,3,6,1,,,,
176303,1,6,4,,,,
176303,2,6,1,,,,
176303,3,1,6,,,,
176303,4,6,4,,,,
176304,1,6,2,,,,
176304,2,6,4,,,,
176304,3,4,6,,,,
176304,4,7,5,,,,
176305,1,6,2,,,,
176305,2,2,6,,,,
176305,3,6,4,,,,
176305,4,3,6,,,,
176305,5,7,6,10,8,1,
176306,1,4,6,,,,
176306,2,7,6,10,8,1,
176306,3,6,4,,,,
176306,4,7,5,,,,
176307,1,7,5,,,,
176307,2,6,3,,,,
176307,3,6,2,,,,
176308,1,4,6,,,,
176308,2,6,7,5,7,,1
176308,3,7,6,7,4,1,
176308,4,6,2,,,,
176308,5,6,2,,,,
176309,1,6,2,,,,
176309,2,5,7,,,,
176309,3,6,7,5,7,,1
176309,4,6,1,,,,
176309,5,6,2,,,,
176310,1,7,5,,,,
176310,2,6,1,,,,
176310,3,6,3,,,,
176311,1,6,2,,,,
176311,2,7,6,7,5,1,
176311,3,6,2,,,,
176312,1,6,4,,,,
176312,2,6,3,,,,
176312,3,6,3,,,,
176313,1,4,6,,,,
176313,2,7,5,,,,
176313,3,6,3,,,,
176313,4,3,6,,,,
176313,5,6,4,,,,
176314,1,6,1,,,,
176314,2,6,4,,,,
176314,3,4,6,,,,
176314,4,1,6,,,,
176314,5,6,3,,,,
176315,1,6,2,,,,
176315,2,6,3,,,,
176315,3,7,6,7,5,1,
176316,1,4,6,,,,
176316,2,7,6,7,5,1,
176316,3,6,4,,,,
176316,4,6,4,,,,
176317,1,7,6,7,5,1,
176317,2,6,4,,,,
176317,3,7,5,,,,
176318,1,7,6,9,7,1,
176318,2,6,4,,,,
176318,3,4,6,,,,
176318,4,2,6,,,,
176318,5,7,5,,,,
176319,1,7,6,7,2,1,
176319,2,4,6,,,,
176319,3,6,4,,,,
176319,4,6,4,,,,
176320,1,6,1,,,,
176320,2,6,4,,,,
176320,3,3,6,,,,
176320,4,6,3,,,,
176321,1,7,6,7,4,1,
176321,2,6,1,,,,
176321,3,3,6,,,,
176321,4,4,6,,,,
176321,5,7,6,7,4,1,
176322,1,6,4,,,,
176322,2,6,4,,,,
176322,3,6,3,,,,
176323,1,6,4,,,,
176323,2,7,6,8,6,1,
176323,3,3,6,,,,
176323,4,6,7,3,7,,1
176323,5,7,6,7,3,1,
176324,1,6,4,,,,
176324,2,7,5,,,,
176324,3,6,3,,,,
176325,1,6,1,,,,
176325,2,6,4,,,,
176325,3,6,1,,,,
176327,1,6,3,,,,
176327,2,6,4,,,,
176327,3,6,2,,,,
176328,1,6,2,,,,
176328,2,6,7,6,8,,1
176328,3,3,6,,,,
176328,4,6,1,,,,
176328,5,7,6,7,3,1,
176329,1,5,7,,,,
176329,2,6,2,,,,
176329,3,6,4,,,,
176329,4,6,1,,,,
176330,1,6,1,,,,
176330,2,6,4,,,,
176330,3,6,2,,,,
176331,1,6,2,,,,
176331,2,6,4,,,,
176331,3,6,3,,,,
176332,1,6,4,,,,
176332,2,6,3,,,,
176332,3,6,4,,,,
176333,1,6,1,,,,
176333,2,6,4,,,,
176333,3,6,2,,,,
176334,1,6,1,,,,
176334,2,6,2,,,,
176334,3,6,4,,,,
176335,1,6,2,,,,
176335,2,7,6,7,5,1,
176335,3,6,7,6,8,,1
176335,4,6,7,7,9,,1
176335,5,7,6,10,8,1,
176336,1,7,6,7,2,1,
176336,2,6,4,,,,
176336,3,6,3,,,,
176337,1,6,2,,,,
176337,2,6,4,,,,
176337,3,6,7,5,7,,1
176337,4,6,4,,,,
176338,1,6,4,,,,
176338,2,6,3,,,,
176338,3,6,2,,,,
176339,1,6,4,,,,
176339,2,4,1,,,,
176340,1,2,6,,,,
176340,2,7,6,7,3,1,
176340,3,6,4,,,,
176340,4,7,6,7,4,1,
176341,1,6,2,,,,
176341,2,6,2,,,,
176341,3,6,4,,,,
176342,1,6,4,,,,
176342,2,6,4,,,,
176342,3,6,4,,,,
176343,1,7,6,7,0,1,
176343,2,6,2,,,,
176343,3,6,3,,,,
176344,1,6,1,,,,
176344,2,6,1,,,,
176344,3,6,4,,,,
176345,1,4,6,,,,
176345,2,7,6,7,2,1,
176345,3,6,4,,,,
176345,4,4,6,,,,
176345,5,7,6,10,8,1,
176346,1,7,5,,,,
176346,2,6,4,,,,
176346,3,7,6,7,2,1,
176347,1,6,7,3,7,,1
176347,2,6,4,,,,
176347,3,6,0,,,,
176347,4,5,7,,,,
176347,5,6,3,,,,
176348,1,6,2,,,,
176348,2,6,3,,,,
176348,3,7,6,9,7,1,
176349,1,6,3,,,,
176349,2,6,2,,,,
176349,3,6,2,,,,
176350,1,6,3,,,,
176350,2,3,6,,,,
176350,3,7,6,8,6,1,
176350,4,7,6,7,4,1,
176351,1,6,2,,,,
176351,2,6,4,,,,
176351,3,6,4,,,,
176352,1,6,2,,,,
