season,match_id,tournament_event_id,match_num,date,surface,indoor,round,best_of,winner_id,winner_country_id,winner_seed,winner_entry,winner_rank,winner_rank_points,winner_elo_rating,winner_next_elo_rating,winner_age,winner_height,loser_id,loser_country_id,loser_seed,loser_entry,loser_rank,loser_rank_points,loser_elo_rating,loser_next_elo_rating,loser_age,loser_height,score,outcome,w_sets,l_sets,w_games,l_games,w_tbs,l_tbs,has_stats
2016,164777,3951,164,2016-01-18,H,f,R64,5,4920,SRB,1,,1,16790,2609,2609,28.659822,188,11433,FRA,,,187,274,1729,1728,19.227926,,6-1 6-2 7-6,,3,0,19,9,1,0,t
2016,164778,3951,165,2016-01-18,H,f,R64,5,4311,ITA,28,,29,1290,1965,1973,31.906914,190,6031,USA,,,69,727,1806,1795,23.419575,180,7-5 6-4 6-4,,3,0,19,13,0,0,t
2016,164779,3951,166,2016-01-18,H,f,R64,5,5630,ARG,,,53,815,1864,1877,25.286789,190,5938,ARG,,,174,296,1792,1776,23.843943,,7-6 3-6 6-7 7-5 6-2,,3,2,29,26,1,1,t
2016,164780,3951,167,2016-01-18,H,f,R64,5,4467,FRA,14,,15,2145,2075,2080,31.05818,183,5528,RUS,,,91,620,1831,1824,25.694729,185,6-3 5-7 7-6 4-6 7-5,,3,2,29,27,1,0,t
2016,164781,3951,168,2016-01-18,H,f,R64,5,4541,FRA,9,,10,2725,2175,2176,30.754278,188,17200,AUS,,,310,159,1710,1706,18.669405,,7-5 6-1 6-4,,3,0,19,10,0,0,t
2016,164782,3951,169,2016-01-18,H,f,R64,5,5718,FRA,,,167,313,1847,1858,24.837782,188,11483,USA,,,328,146,1714,1694,19.906914,,6-3 6-4 6-0,,3,0,18,7,0,0,t
2016,164783,3951,170,2016-01-18,H,f,R64,5,4198,ESP,26,,27,1430,1948,1957,32.62423,188,4973,GER,,,151,393,1845,1833,28.506502,196,4-6 6-1 7-6 6-3,,3,1,23,16,1,0,t
2016,164784,3951,171,2016-01-18,H,f,R64,5,5442,JPN,7,,7,4235,2235,2237,26.053389,178,5561,USA,,,103,571,1811,1808,25.59069,,6-3 7-6 6-3,,3,0,19,12,1,0,t
2016,164785,3951,172,2016-01-18,H,f,R64,5,3819,SUI,3,,3,8165,2437,2438,34.4449,185,5231,UKR,,,35,1160,1956,1954,27.195072,180,6-3 7-5 6-1,,3,0,19,9,0,0,t
2016,164786,3951,173,2016-01-18,H,f,R64,5,5763,BUL,27,,28,1420,2095,2097,24.676249,188,5466,ARG,,,210,244,1718,1712,25.96304,,6-3 4-6 6-2 7-5,,3,1,23,16,0,0,t
2016,164787,3951,174,2016-01-18,H,f,R64,5,6219,AUT,19,,20,1645,1993,2006,22.373716,185,4596,ESP,,,73,694,1969,1957,30.40931,183,6-3 6-1 6-3,,3,0,18,7,0,0,t
2016,164788,3951,175,2016-01-18,H,f,R64,5,5663,BEL,15,,16,1835,2050,2055,25.114305,163,5986,BIH,,,81,661,1823,1815,23.663244,172,6-4 0-6 6-4 6-2,,3,1,18,16,0,0,t
2016,164789,3951,176,2016-01-18,H,f,R64,5,5220,CRO,12,,13,2405,2143,2148,27.304586,198,5070,ESP,,,61,773,1868,1863,28.002737,188,6-4 6-3 7-6,,3,0,19,13,1,0,t
2016,164790,3951,177,2016-01-18,H,f,R64,5,5131,ESP,24,,21,1640,2100,2105,27.761806,183,5571,SRB,,,77,678,1861,1854,25.55236,180,4-6 6-2 4-6 6-2 6-1,,3,2,26,17,0,0,t
2016,164791,3951,178,2016-01-18,H,f,R64,5,6387,AUS,29,,30,1260,2006,2016,20.728268,193,4654,URU,,,41,1065,1925,1914,30.045174,180,6-4 7-5 7-6,,3,0,20,15,1,0,t
2016,164792,3951,179,2016-01-18,H,f,R64,5,4606,CZE,6,,6,4560,2206,2208,30.335386,196,5792,BIH,,,138,432,1780,1777,24.520191,,6-4 6-0 6-3,,3,0,18,7,0,0,t
2016,164793,3951,180,2016-01-18,H,f,R64,5,4533,ISR,,,87,633,1851,1873,30.78987,175,4269,ESP,,,45,900,1976,1959,32.175224,188,4-6 6-3 6-3 7-6,,3,1,23,18,1,0,t
2016,164794,3951,181,2016-01-18,H,f,R64,5,5709,RUS,,,74,693,1902,1920,24.90349,185,4868,FRA,30,,31,1255,1991,1975,28.93087,188,6-4 7-6 7-6,,3,0,20,16,2,0,t
2016,164795,3951,182,2016-01-18,H,f,R64,5,4789,FRA,23,,25,1485,2084,2090,29.379877,193,3917,FRA,,,63,767,1889,1882,33.990417,190,7-5 6-4 6-1,,3,0,19,10,0,0,t
2016,164796,3951,183,2016-01-18,H,f,R64,5,3565,FRA,,,225,233,1759,1787,35.67146,185,4329,USA,,,93,617,1812,1790,31.83573,193,6-1 6-7 4-6 7-5 7-5,,3,2,30,24,0,1,t
2016,164797,3951,184,2016-01-18,H,f,R64,5,5670,CAN,13,,14,2270,2182,2188,25.059547,196,3990,ESP,,,42,1000,1989,1983,33.716633,180,7-6 7-6 7-5,,3,0,21,17,2,0,t
2016,164798,3951,185,2016-01-18,H,f,R64,5,4677,SRB,21,,26,1475,2003,2008,29.935661,193,5058,USA,,,108,543,1777,1768,28.05202,175,6-4 7-6 7-6,,3,0,20,16,2,0,t
2016,164799,3951,186,2016-01-18,H,f,R64,5,4585,CZE,,,51,827,1936,1955,30.485968,196,6044,USA,25,,22,1525,2079,2062,23.315536,185,7-6 7-6 6-3,,3,0,20,15,2,0,t
2016,164800,3951,187,2016-01-18,H,f,R64,5,4526,SUI,4,,4,6865,2287,2289,30.809034,183,3285,CZE,,,188,272,1907,1904,37.141685,185,6-2 6-3 6-4,,3,0,18,9,0,0,t
2016,164801,3951,188,2016-01-18,H,f,R64,5,3970,ESP,8,,8,4145,2193,2197,33.796032,175,3720,AUS,,,308,160,1892,1887,34.896645,180,6-2 6-4 6-4,,3,0,18,10,0,0,t
2016,164802,3951,189,2016-01-18,H,f,R64,5,5438,USA,31,,32,1240,1985,1996,26.067078,188,5057,BRA,,,37,1105,1923,1912,28.05202,188,6-3 6-2 6-2,,3,0,18,7,0,0,t
2016,164803,3951,190,2016-01-18,H,f,R64,5,3852,ESP,18,,19,1690,2015,2021,34.32717,188,5539,ARG,,,75,693,1802,1794,25.672827,185,7-6 6-7 7-6 6-7 6-4,,3,2,32,30,2,2,t
2016,164804,3951,191,2016-01-18,H,f,R64,5,4544,USA,10,,11,2495,2104,2109,30.729637,206,4716,ESP,,,80,661,1865,1858,29.768652,190,6-3 7-6 7-6,,3,0,20,15,2,0,t
2016,164805,3951,192,2016-01-18,H,f,R64,5,6057,AUS,16,,17,1720,2025,2034,23.241615,193,4619,ITA,,,64,765,1911,1901,30.277891,183,6-4 6-2 6-7 7-5,,3,1,25,18,0,1,t
2016,164806,3951,193,2016-01-18,H,f,R64,5,5349,AUS,,,95,611,1796,1826,26.595482,183,4180,LUX,,,38,1105,1996,1976,32.695415,193,4-6 6-4 6-2 4-6 7-5,,3,2,27,23,0,0,t
2016,164807,3951,194,2016-01-18,H,f,R64,5,5303,POR,32,,33,1191,1967,1976,26.803558,185,5046,COL,,,70,723,1850,1838,28.142368,188,6-3 7-5 3-6 6-1,,3,1,22,15,0,0,t
2016,164808,3951,195,2016-01-18,H,f,R64,5,4913,GBR,2,,2,8945,2378,2380,28.678988,190,5025,AUS,,,67,747,1871,1869,28.249144,,6-0 6-4 6-1,,3,0,18,5,0,0,t
2016,164809,3951,196,2016-01-18,H,f,R32,5,4920,SRB,1,,1,16790,2609,2610,28.659822,188,4311,ITA,28,,29,1290,1973,1972,31.906914,190,6-1 7-5 7-6,,3,0,20,12,1,0,t
2016,164810,3951,197,2016-01-18,H,f,R32,5,4467,FRA,14,,15,2145,2080,2086,31.05818,183,5630,ARG,,,53,815,1877,1869,25.286789,190,6-3 6-2 6-1,,3,0,18,6,0,0,t
2016,164811,3951,198,2016-01-18,H,f,R32,5,4541,FRA,9,,10,2725,2176,2180,30.754278,188,5718,FRA,,,167,313,1858,1853,24.837782,188,6-4 7-6 7-6,,3,0,20,16,2,0,t
2016,164812,3951,199,2016-01-18,H,f,R32,5,5442,JPN,7,,7,4235,2237,2241,26.053389,178,4198,ESP,26,,27,1430,1957,1953,32.62423,188,7-5 2-6 6-3 6-4,,3,1,21,18,0,0,t
2016,164813,3951,200,2016-01-18,H,f,R32,5,3819,SUI,3,,3,8165,2438,2441,34.4449,185,5763,BUL,27,,28,1420,2097,2094,24.676249,188,6-4 3-6 6-1 6-4,,3,1,21,15,0,0,t
2016,164814,3951,201,2016-01-18,H,f,R32,5,5663,BEL,15,,16,1835,2055,2067,25.114305,163,6219,AUT,19,,20,1645,2006,1994,22.373716,185,6-1 3-6 7-6 7-5,,3,1,23,18,1,0,t
2016,164815,3951,202,2016-01-18,H,f,R32,5,5131,ESP,24,,21,1640,2105,2120,27.761806,183,5220,CRO,12,,13,2405,2148,2133,27.304586,198,6-4 7-6 7-5,,3,0,20,15,1,0,t
2016,164816,3951,203,2016-01-18,H,f,R32,5,4606,CZE,6,,6,4560,2208,2214,30.335386,196,6387,AUS,29,,30,1260,2016,2009,20.728268,193,6-3 6-4 1-6 6-4,,3,1,19,17,0,0,t
2016,164817,3951,204,2016-01-18,H,f,R32,5,5709,RUS,,,74,693,1920,1933,24.90349,185,4533,ISR,,,87,633,1873,1859,30.78987,175,7-5 3-6 6-1 7-6,,3,1,23,18,1,0,t
2016,164818,3951,205,2016-01-18,H,f,R32,5,4789,FRA,23,,25,1485,2090,2094,29.379877,193,3565,FRA,,,225,233,1787,1780,35.67146,185,7-5 6-3 6-2,,3,0,19,10,0,0,t
2016,164819,3951,206,2016-01-18,H,f,R32,5,5670,CAN,13,,14,2270,2188,2195,25.059547,196,4677,SRB,21,,26,1475,2008,2001,29.935661,193,6-2 6-3 6-4,,3,0,18,9,0,0,t
2016,164820,3951,207,2016-01-18,H,f,R32,5,4526,SUI,4,,4,6865,2289,2293,30.809034,183,4585,CZE,,,51,827,1955,1951,30.485968,196,6-2 6-3 7-6,,3,0,19,11,1,0,t
2016,164821,3951,208,2016-01-18,H,f,R32,5,3970,ESP,8,,8,4145,2197,2203,33.796032,175,5438,USA,31,,32,1240,1996,1989,26.067078,188,6-1 6-4 6-4,,3,0,18,9,0,0,t
2016,164822,3951,209,2016-01-18,H,f,R32,5,4544,USA,10,,11,2495,2109,2119,30.729637,206,3852,ESP,18,,19,1690,2021,2011,34.32717,188,6-7 7-6 6-2 6-4,,3,1,25,19,1,1,t
2016,164823,3951,210,2016-01-18,H,f,R32,5,6057,AUS,16,,17,1720,2034,2040,23.241615,193,5349,AUS,,,95,611,1826,1818,26.595482,183,6-4 7-6 6-2,,3,0,19,12,1,0,t
2016,164824,3951,211,2016-01-18,H,f,R32,5,4913,GBR,2,,2,8945,2380,2382,28.678988,190,5303,POR,32,,33,1191,1976,1974,26.803558,185,6-2 3-6 6-2 6-2,,3,1,21,12,0,0,t
2016,164825,3951,212,2016-01-18,H,f,R16,5,4920,SRB,1,,1,16790,2610,2611,28.659822,188,4467,FRA,14,,15,2145,2086,2085,31.05818,183,6-3 6-7 6-4 4-6 6-3,,3,2,28,23,0,1,t
2016,164826,3951,213,2016-01-18,H,f,R16,5,5442,JPN,7,,7,4235,2241,2252,26.053389,178,4541,FRA,9,,10,2725,2180,2169,30.754278,188,6-4 6-2 6-4,,3,0,18,10,0,0,t
2016,164827,3951,214,2016-01-18,H,f,R16,5,3819,SUI,3,,3,8165,2441,2444,34.4449,185,5663,BEL,15,,16,1835,2067,2064,25.114305,163,6-2 6-1 6-4,,3,0,18,7,0,0,t
2016,164828,3951,215,2016-01-18,H,f,R16,5,4606,CZE,6,,6,4560,2214,2223,30.335386,196,5131,ESP,24,,21,1640,2120,2110,27.761806,183,4-6 6-4 6-3 1-6 6-3,,3,2,23,22,0,0,t
2016,164829,3951,216,2016-01-18,H,f,R16,5,4789,FRA,23,,25,1485,2094,2101,29.379877,193,5709,RUS,,,74,693,1933,1925,24.90349,185,7-5 3-6 6-3 7-6,,3,1,23,20,1,0,t
2016,164830,3951,217,2016-01-18,H,f,R16,5,5670,CAN,13,,14,2270,2195,2212,25.059547,196,4526,SUI,4,,4,6865,2293,2276,30.809034,183,6-4 6-3 5-7 4-6 6-3,,3,2,27,23,0,0,t
2016,164831,3951,218,2016-01-18,H,f,R16,5,3970,ESP,8,,8,4145,2203,2213,33.796032,175,4544,USA,10,,11,2495,2119,2109,30.729637,206,6-4 6-4 7-5,,3,0,19,13,0,0,t
2016,164832,3951,219,2016-01-18,H,f,R16,5,4913,GBR,2,,2,8945,2382,2385,28.678988,190,6057,AUS,16,,17,1720,2040,2037,23.241615,193,6-4 6-4 7-6,,3,0,19,14,1,0,t
2016,164833,3951,220,2016-01-18,H,f,QF,5,4920,SRB,1,,1,16790,2611,2614,28.659822,188,5442,JPN,7,,7,4235,2252,2248,26.053389,178,6-3 6-2 6-4,,3,0,18,9,0,0,t
2016,164834,3951,221,2016-01-18,H,f,QF,5,3819,SUI,3,,3,8165,2444,2450,34.4449,185,4606,CZE,6,,6,4560,2223,2217,30.335386,196,7-6 6-2 6-4,,3,0,19,12,1,0,t
2016,164835,3951,222,2016-01-18,H,f,QF,5,5670,CAN,13,,14,2270,2212,2221,25.059547,196,4789,FRA,23,,25,1485,2101,2092,29.379877,193,6-3 3-6 6-3 6-4,,3,1,21,16,0,0,t
2016,164836,3951,223,2016-01-18,H,f,QF,5,4913,GBR,2,,2,8945,2385,2392,28.678988,190,3970,ESP,8,,8,4145,2213,2206,33.796032,175,6-3 6-7 6-2 6-3,,3,1,24,15,0,1,t
2016,164837,3951,224,2016-01-18,H,f,SF,5,4920,SRB,1,,1,16790,2614,2622,28.659822,188,3819,SUI,3,,3,8165,2450,2442,34.4449,185,6-1 6-2 3-6 6-3,,3,1,21,12,0,0,t
2016,164838,3951,225,2016-01-18,H,f,SF,5,4913,GBR,2,,2,8945,2392,2400,28.678988,190,5670,CAN,13,,14,2270,2221,2213,25.059547,196,4-6 7-5 6-7 6-4 6-2,,3,2,29,24,0,1,t
2016,164839,3951,226,2016-01-18,H,f,F,5,4920,SRB,1,,1,16790,2622,2629,28.659822,188,4913,GBR,2,,2,8945,2400,2393,28.678988,190,6-1 7-5 7-6,,3,0,20,12,1,0,t
2017,167654,4021,100,2017-01-16,H,f,R128,5,4913,GBR,1,,1,12560,2494,2494,29.675564,190,5006,UKR,,,95,624,1798,1797,29.357973,185,7-5 7-6(5) 6-2,,3,0,19,13,1,0,t
2017,167655,4021,101,2017-01-16,H,f,R128,5,25897,RUS,,,152,383,1771,1800,19.241615,,4229,TPE,,,60,786,1888,1868,33.426422,180,4-6 6-3 7-6(0) 6-3,,3,1,22,18,1,0,t
2017,167656,4021,102,2017-01-16,H,f,R128,5,45105,AUS,,,301,164,1702,1739,17.913757,,5577,AUT,,,87,648,1743,1714,26.513348,,5-7 6-3 2-6 7-6(2) 6-1,,3,2,25,23,1,0,t
2017,167657,4021,103,2017-01-16,H,f,R128,5,5016,USA,31,,32,1355,1929,1936,29.278576,198,11433,FRA,,,155,379,1734,1720,20.224504,,6-7(10) 7-6(4) 6-3 6-4,,3,1,24,19,1,1,t
2017,167658,4021,104,2017-01-16,H,f,R128,5,4544,USA,19,,19,1850,2082,2084,31.726215,206,4504,RUS,,,88,642,1628,1621,31.895962,190,6-3 6-4 6-7(5) 6-1,,3,1,24,14,0,1,t
2017,167659,4021,105,2017-01-16,H,f,R128,5,4994,GER,,,50,894,1899,1910,29.404518,190,4198,ESP,,,74,700,1802,1788,33.620808,188,6-3 7-6(5) 6-4,,3,0,18,13,1,0,t
2017,167660,4021,106,2017-01-16,H,f,R128,5,4291,TUN,,,56,824,1840,1852,32.9911,185,4423,JPN,,,139,431,1740,1721,32.364136,178,6-3 6-4 6-3,,3,0,18,10,0,0,t
2017,167661,4021,107,2017-01-16,H,f,R128,5,22171,KAZ,,,207,268,1725,1775,19.583847,,6284,FRA,16,,16,2131,2055,2034,22.896646,185,6-0 3-6 6-3 6-4,,3,1,21,13,0,0,t
2017,167662,4021,108,2017-01-16,H,f,R128,5,4606,CZE,10,,10,3060,2184,2186,31.331964,196,4562,ITA,,,157,373,1694,1691,31.619438,,6-1 RET,RET,1,0,6,1,0,0,t
2017,167663,4021,109,2017-01-16,H,f,R128,5,5978,USA,,,82,664,1900,1917,24.695414,183,3917,FRA,,,41,1085,1945,1930,34.986996,190,6-3 6-4 6-2,,3,0,18,9,0,0,t
2017,167664,4021,110,2017-01-16,H,f,R128,5,11483,USA,,,200,274,1695,1740,20.90349,,6202,USA,,,113,519,1803,1778,23.496235,,6-7(4) 7-5 3-6 6-2 6-2,,3,2,28,21,0,1,t
2017,167665,4021,111,2017-01-16,H,f,R128,5,3819,SUI,17,,17,1980,2368,2369,35.44148,185,3781,AUT,,,300,164,1875,1874,35.65503,183,7-5 3-6 6-2 6-2,,3,1,22,15,0,0,t
2017,167666,4021,112,2017-01-16,H,f,R128,5,5034,SVK,,,121,486,1759,1794,29.204655,185,5070,ESP,26,,26,1435,1946,1926,28.999315,188,4-6 7-5 1-6 6-4 6-3,,3,2,24,24,0,0,t
2017,167667,4021,113,2017-01-16,H,f,R128,5,4533,ISR,,,67,731,1838,1859,31.786448,175,4716,ESP,,,38,1123,1922,1904,30.76523,190,5-7 6-3 6-2 6-0,,3,1,23,12,0,0,t
2017,167668,4021,114,2017-01-16,H,f,R128,5,4868,FRA,,,72,705,1900,1916,29.927446,188,4596,ESP,,,42,1040,1932,1916,31.405886,183,4-0 RET,RET,0,0,4,0,0,0,t
2017,167669,4021,115,2017-01-16,H,f,R128,5,5442,JPN,5,,5,5010,2255,2259,27.049965,178,5709,RUS,,,45,1015,1982,1977,25.900068,185,5-7 6-1 6-4 6-7(6) 6-2,,3,2,29,20,0,1,t
2017,167670,4021,116,2017-01-16,H,f,R128,5,4526,SUI,4,,4,5155,2221,2224,31.805613,183,5364,SVK,,,34,1230,1872,1868,27.518139,190,4-6 6-4 7-5 4-6 6-4,,3,2,27,25,0,0,t
2017,167671,4021,117,2017-01-16,H,f,R128,5,5438,USA,,,30,1390,2004,2013,27.063656,188,5630,ARG,,,44,1030,1901,1891,26.283367,190,6-3 6-4 6-4,,3,0,18,11,0,0,t
2017,167672,4021,118,2017-01-16,H,f,R128,5,3893,ITA,,,43,1033,1880,1891,35.088295,183,5888,AUS,,,107,557,1772,1756,24.988363,183,6-4 7-6(4) 6-7(4) 6-4,,3,1,24,20,1,1,t
2017,167673,4021,119,2017-01-16,H,f,R128,5,4677,SRB,29,,35,1225,1986,1994,30.932238,193,5986,BIH,,,78,694,1863,1853,24.659822,172,6-4 6-4 2-6 2-6 6-3,,3,2,22,23,0,0,t
2017,167674,4021,120,2017-01-16,H,f,R128,5,6029,ARG,,,54,867,1888,1905,24.418892,170,4654,URU,22,,22,1780,1938,1923,31.041752,180,6-3 6-3 6-0,,3,0,18,6,0,0,t
2017,167675,4021,121,2017-01-16,H,f,R128,5,4326,BEL,,,71,707,1867,1880,32.845997,178,5025,AUS,,,162,355,1809,1794,29.245722,,3-6 6-3 6-2 6-2,,3,1,21,13,0,0,t
2017,167676,4021,122,2017-01-16,H,f,R128,5,4311,ITA,,,89,635,1900,1911,32.903492,190,3908,FRA,,,75,700,1813,1799,35.011635,185,6-4 7-6(4) 6-7(3) 7-5,,3,1,25,21,1,1,t
2017,167677,4021,123,2017-01-16,H,f,R128,5,6387,AUS,14,,13,2460,2118,2121,21.724846,193,5658,POR,,,77,698,1795,1790,26.146475,178,6-1 6-2 6-2,,3,0,18,5,0,0,t
2017,167678,4021,124,2017-01-16,H,f,R128,5,4541,FRA,12,,12,2505,2179,2180,31.750856,188,6315,BRA,,,83,664,1734,1730,22.631075,,6-1 6-3 6-7(5) 6-2,,3,1,24,12,0,1,t
2017,167679,4021,125,2017-01-16,H,f,R128,5,5571,SRB,,,94,627,1841,1856,26.548939,180,3565,FRA,,,55,854,1799,1782,36.668037,185,6-3 6-3 6-3,,3,0,18,9,0,0,t
2017,167680,4021,126,2017-01-16,H,f,R128,5,11547,RUS,,,52,875,1858,1874,20.657084,,5166,FRA,,,61,781,1860,1844,28.550308,183,6-4 3-6 7-6(9) 6-3,,3,1,21,19,1,0,t
2017,167681,4021,127,2017-01-16,H,f,R128,5,6044,USA,23,,20,1810,2105,2109,24.312115,185,5718,FRA,,,73,705,1820,1814,25.83436,188,6-4 7-6(4) 6-3,,3,0,18,13,1,0,t
2017,167682,4021,128,2017-01-16,H,f,R128,5,6057,AUS,27,,27,1420,1981,1991,24.238194,193,5057,BRA,,,62,771,1899,1887,29.048597,188,6-2 6-1 6-4,,3,0,18,7,0,0,t
2017,167683,4021,129,2017-01-16,H,f,R128,5,3607,DOM,,,103,586,1801,1823,36.457222,173,5370,SLO,,,109,547,1834,1815,27.498974,181,7-6(7) 7-5 0-6 6-3,,3,1,19,20,1,0,t
2017,167684,4021,130,2017-01-16,H,f,R128,5,5543,GBR,,,51,886,1902,1909,26.652977,175,5476,ARG,,,65,739,1693,1677,26.885695,,7-6(8) 6-3 6-1,,3,0,18,10,1,0,t
2017,167685,4021,131,2017-01-16,H,f,R128,5,5220,CRO,7,,7,3605,2175,2179,28.301163,198,5655,POL,,,273,186,1877,1872,26.176592,203,4-6 4-6 6-2 6-2 6-3,,3,2,26,19,0,0,t
2017,167686,4021,132,2017-01-16,H,f,R128,5,4789,FRA,6,,6,3625,2143,2148,30.376455,193,6196,CZE,,,53,873,1920,1913,23.520876,,6-2 6-3 6-2,,3,0,18,7,0,0,t
2017,167687,4021,133,2017-01-16,H,f,R128,5,5231,UKR,,,69,715,1898,1915,28.19165,180,6418,CRO,,,59,795,1938,1923,20.172485,,6-3 6-4 3-6 7-6(7),,3,1,21,19,1,0,t
2017,167688,4021,134,2017-01-16,H,f,R128,5,5375,USA,,,85,651,1890,1896,27.485285,183,5333,ITA,,,141,427,1668,1650,27.64408,,6-4 7-6(1) 6-4,,3,0,18,14,1,0,t
2017,167689,4021,135,2017-01-16,H,f,R128,5,4259,GER,32,,33,1325,2008,2013,33.253937,178,5918,GEO,,,92,630,1752,1743,24.898016,185,6-4 3-6 7-6(2) 6-4,,3,1,21,20,1,0,t
2017,167690,4021,136,2017-01-16,H,f,R128,5,644,GER,24,,24,1655,2048,2054,19.742641,198,4894,NED,,,57,808,1827,1819,29.782341,190,6-2 3-6 5-7 6-3 6-2,,3,2,26,20,0,0,t
2017,167691,4021,137,2017-01-16,H,f,R128,5,26010,USA,,,108,550,1598,1705,18.989733,,5055,KAZ,,,98,602,1838,1810,29.059547,183,6-1 6-7(3) 6-3 6-2,,3,1,24,12,0,1,t
2017,167692,4021,138,2017-01-16,H,f,R128,5,4570,CYP,,,36,1210,1974,1984,31.583847,183,4022,RUS,,,70,707,1885,1874,34.56263,183,6-3 3-0 RET,RET,1,0,9,3,0,0,t
2017,167693,4021,139,2017-01-16,H,f,R128,5,4742,ESP,9,,9,3195,2242,2245,30.622862,185,4252,GER,,,49,903,1893,1890,33.284054,190,6-3 6-4 6-4,,3,0,18,11,0,0,t
2017,167694,4021,140,2017-01-16,H,f,R128,5,5131,ESP,13,,14,2350,2107,2111,28.758385,183,5539,ARG,,,81,685,1826,1820,26.669405,185,6-3 6-1 6-1,,3,0,18,5,0,0,t
2017,167695,4021,141,2017-01-16,H,f,R128,5,6401,JPN,,,99,602,1788,1804,21.305954,,6095,AUS,,,632,46,1706,1681,24.030117,,6-4 1-6 6-2 6-4,,3,1,19,16,0,0,t
2017,167696,4021,142,2017-01-16,H,f,R128,5,23847,USA,,,131,455,1710,1752,20.53662,,6407,RUS,,,63,751,1824,1800,20.93087,,7-5 4-6 7-6(5) 6-1,,3,1,23,18,1,0,t
2017,167697,4021,143,2017-01-16,H,f,R128,5,3970,ESP,21,,23,1740,2058,2061,34.792606,175,17200,AUS,,,290,172,1698,1690,19.665981,,6-3 6-0 6-2,,3,0,18,5,0,0,t
2017,167698,4021,144,2017-01-16,H,f,R128,5,4467,FRA,25,,25,1585,2038,2040,32.054756,183,11553,USA,,,190,297,1595,1585,19.01711,,6-1 6-3 6-3,,3,0,18,7,0,0,t
2017,167699,4021,145,2017-01-16,H,f,R128,5,4296,BRA,,,100,600,1729,1767,32.95277,178,11549,USA,,,101,596,1850,1828,20.271048,,3-6 0-6 6-1 6-4 6-4,,3,2,21,21,0,0,t
2017,167700,4021,146,2017-01-16,H,f,R128,5,4180,LUX,,,28,1415,2049,2053,33.69199,193,26006,USA,,,93,628,1764,1757,19.219713,,7-6(6) 7-6(5) 6-3,,3,0,18,15,2,0,t
2017,167701,4021,147,2017-01-16,H,f,R128,5,5670,CAN,3,,3,5290,2229,2232,26.056126,196,4459,GER,,,66,738,1903,1899,32.106777,196,6-3 6-4 6-2,,3,0,18,9,0,0,t
2017,167702,4021,148,2017-01-16,H,f,R128,5,6219,AUT,8,,8,3415,2086,2091,23.370295,185,5515,GER,,,58,796,1840,1833,26.729637,,4-6 6-4 6-4 6-3,,3,1,22,17,0,0,t
2017,167703,4021,149,2017-01-16,H,f,R128,5,11415,AUS,,,76,699,1737,1778,22.743326,,5303,POR,,,37,1135,1942,1922,27.800137,185,6-7(2) 4-6 6-3 6-2 6-1,,3,2,28,18,0,1,t
2017,167704,4021,150,2017-01-16,H,f,R128,5,5324,FRA,,,47,960,1852,1871,27.693361,196,3163,GER,,,1030,10,1912,1895,38.78987,188,7-6(2) 6-4 RET,RET,2,0,12,10,1,0,t
2017,167705,4021,151,2017-01-16,H,f,R128,5,4921,ITA,,,48,945,1967,1981,29.650925,178,3852,ESP,28,,29,1410,1988,1975,35.32375,188,7-5 6-3 7-5,,3,0,20,13,0,0,t
2017,167706,4021,152,2017-01-16,H,f,R128,5,3333,CRO,20,,21,1795,2012,2017,37.88364,208,4546,ARG,,,68,725,1796,1787,31.723476,188,6-7(6) 3-6 7-5 6-2 22-20,,3,2,44,39,0,1,t
2017,167707,4021,153,2017-01-16,H,f,R128,5,6211,AUS,,,194,289,1755,1783,23.433266,,6347,CZE,,,86,649,1818,1796,22.275154,,6-4 4-6 6-2 6-3,,3,1,22,15,0,0,t
2017,167708,4021,154,2017-01-16,H,f,R128,5,3285,CZE,,,102,595,1936,1945,38.13826,185,4098,RUS,,,405,105,1796,1783,34.097195,185,6-2 7-6(1) 6-3,,3,0,18,11,1,0,t
2017,167709,4021,155,2017-01-16,H,f,R128,5,5663,BEL,11,,11,2750,2091,2094,26.110884,163,24020,USA,,,208,267,1761,1754,19.38672,,6-4 4-6 6-2 4-6 6-4,,3,2,26,22,0,0,t
2017,167710,4021,156,2017-01-16,H,f,R128,5,5763,BUL,15,,15,2135,2133,2135,25.672827,188,6317,AUS,,,231,228,1689,1684,22.622862,,7-6(2) 6-3 6-3,,3,0,18,12,1,0,t
2017,167711,4021,157,2017-01-16,H,f,R128,5,11176,KOR,,,105,583,1803,1822,20.66256,,5938,ARG,,,79,693,1795,1776,24.84052,,6-2 6-3 6-2,,3,0,18,7,0,0,t
2017,167712,4021,158,2017-01-16,H,f,R128,5,4122,ARG,,,90,632,1856,1866,33.952087,183,5420,MDA,,,96,614,1736,1718,27.181383,,6-4 7-6(4) 5-7 7-6(8),,3,1,23,23,2,0,t
2017,167713,4021,159,2017-01-16,H,f,R128,5,4752,FRA,18,,18,1885,2107,2109,30.581793,185,6411,AUS,,,287,173,1700,1694,20.73922,,6-4 6-4 6-2,,3,0,18,10,0,0,t
2017,167714,4021,160,2017-01-16,H,f,R128,5,5793,ESP,30,,31,1370,2012,2016,25.51677,188,5159,CAN,,,132,454,1705,1695,28.588638,180,6-0 3-6 3-6 6-2 3-0 RET,RET,2,2,21,14,0,0,t
